customer_id,product,category,quantity,unit_price,order_date,region,payment_method,total_cost,order_year,order_month,order_quarter,order_day_of_week,is_weekend,days_since_epoch,customer_transaction_number,is_quantity_outlier,is_price_outlier,is_extreme_outlier,price_tier,order_size_category,revenue_tier,customer_type,season,product_group
CUST_11029,Calculator,Office Supplies,3,12.34,11/8/2024,Africa,Cash,37.02,2024,11,4,Friday,FALSE,677,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Fall,Home & Office
CUST_11030,Curtains,Home & Garden,4,693.04,9/29/2025,North America,Cash,2772.16,2025,9,3,Monday,FALSE,1002,1,FALSE,FALSE,FALSE,Luxury,Medium Order,Very High Value,New Customer,Fall,Home & Office
CUST_11040,Tire,Automotive,1,506.41,4/12/2025,Europe,Debit Card,506.41,2025,4,2,Saturday,TRUE,832,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Spring,Technology & Auto
CUST_11059,Cookbook,Books,3,33.64,4/1/2024,North America,Paypal,100.92,2024,4,2,Monday,FALSE,456,1,FALSE,FALSE,FALSE,Budget,Small Order,Medium Value,New Customer,Spring,Lifestyle & Food
CUST_11067,Jacket,Clothing,3,26.44,2/15/2025,North America,Cash,79.32,2025,2,1,Saturday,TRUE,776,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Fashion & Beauty
CUST_11077,Shampoo,Health & Beauty,4,71.04,7/25/2024,Middle East,Debit Card,284.16,2024,7,3,Thursday,FALSE,571,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_11085,Puzzle,Toys & Games,3,140.45,1/13/2025,Asia Pacific,Debit Card,421.35,2025,1,1,Monday,FALSE,743,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Recreation & Sports
CUST_11097,Skincare Set,Health & Beauty,2,97.27,4/12/2025,Europe,Bank Transfer,194.54,2025,4,2,Saturday,TRUE,832,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_11097,Bicycle,Sports & Outdoors,4,279.38,4/16/2025,Africa,Debit Card,1117.52,2025,4,2,Wednesday,FALSE,836,2,FALSE,FALSE,FALSE,Premium,Medium Order,Very High Value,Regular Customer,Spring,Recreation & Sports
CUST_11109,Perfume,Health & Beauty,6,15.61,5/17/2025,Asia Pacific,Paypal,93.66,2025,5,2,Saturday,TRUE,867,1,FALSE,FALSE,FALSE,Budget,Medium Order,Low Value,New Customer,Spring,Fashion & Beauty
CUST_11135,Shampoo,Health & Beauty,2,123.1,8/8/2024,Latin America,Debit Card,246.2,2024,8,3,Thursday,FALSE,585,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_11137,Building Blocks,Toys & Games,1,95.73,10/12/2024,Asia Pacific,Debit Card,95.73,2024,10,4,Saturday,TRUE,650,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Recreation & Sports
CUST_1114,Dress,Clothing,2,174.99,5/17/2025,Asia Pacific,Paypal,349.98,2025,5,2,Saturday,TRUE,867,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_11149,Puzzle,Toys & Games,4,105.15,8/21/2024,North America,Bank Transfer,420.6,2024,8,3,Wednesday,FALSE,598,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Summer,Recreation & Sports
CUST_11151,Shorts,Clothing,2,47.26,7/21/2025,Europe,Debit Card,94.52,2025,7,3,Monday,FALSE,932,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Summer,Fashion & Beauty
CUST_11162,Action Figure,Toys & Games,1,80.25,5/21/2025,Middle East,Bank Transfer,80.25,2025,5,2,Wednesday,FALSE,871,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Spring,Recreation & Sports
CUST_11173,Gaming Console,Electronics,1,1014.89,9/10/2024,Middle East,Bank Transfer,1014.89,2024,9,3,Tuesday,FALSE,618,1,FALSE,TRUE,TRUE,Luxury,Single Item,Very High Value,New Customer,Fall,Technology & Auto
CUST_11176,Magazine,Books,2,76.57,11/1/2024,Africa,Credit Card,153.14,2024,11,4,Friday,FALSE,670,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Lifestyle & Food
CUST_11199,Fiction Novel,Books,2,10.97,1/23/2024,Middle East,Paypal,21.94,2024,1,1,Tuesday,FALSE,387,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Lifestyle & Food
CUST_11202,Stapler,Office Supplies,1,90.13,6/28/2024,Middle East,Paypal,90.13,2024,6,2,Friday,FALSE,544,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Summer,Home & Office
CUST_11204,Video Game,Toys & Games,2,158.6,2/5/2024,North America,Debit Card,317.2,2024,2,1,Monday,FALSE,400,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Recreation & Sports
CUST_11205,Tv,Electronics,4,86.55,10/27/2024,Asia Pacific,Cash,346.2,2024,10,4,Sunday,TRUE,665,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Fall,Technology & Auto
CUST_1121,Water Bottle,Sports & Outdoors,5,458.17,12/4/2024,Africa,Debit Card,2290.85,2024,12,4,Wednesday,FALSE,703,1,FALSE,FALSE,FALSE,Premium,Medium Order,Very High Value,New Customer,Winter,Recreation & Sports
CUST_11218,Doll,Toys & Games,1,89.81,2/3/2024,North America,Debit Card,89.81,2024,2,1,Saturday,TRUE,398,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Recreation & Sports
CUST_11227,Makeup Kit,Health & Beauty,1,111.18,5/25/2025,Africa,Debit Card,111.18,2025,5,2,Sunday,TRUE,875,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_1127,Notebook,Office Supplies,2,89.39,10/14/2024,Europe,Cash,178.78,2024,10,4,Monday,FALSE,652,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Home & Office
CUST_11292,Table,Home & Garden,4,228.24,11/30/2023,Latin America,Debit Card,912.96,2023,11,4,Thursday,FALSE,333,1,FALSE,FALSE,FALSE,Premium,Medium Order,High Value,New Customer,Fall,Home & Office
CUST_11299,Hair Dryer,Health & Beauty,2,88,8/29/2024,Latin America,Paypal,176,2024,8,3,Thursday,FALSE,606,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_11302,Textbook,Books,4,24.69,11/13/2023,Latin America,Digital Wallet,98.76,2023,11,4,Monday,FALSE,316,1,FALSE,FALSE,FALSE,Budget,Medium Order,Low Value,New Customer,Fall,Lifestyle & Food
CUST_11303,Skincare Set,Health & Beauty,1,17.99,10/18/2025,Latin America,Digital Wallet,17.99,2025,10,4,Saturday,TRUE,1021,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Fall,Fashion & Beauty
CUST_11308,Notebook,Office Supplies,3,13.6,10/6/2025,Asia Pacific,Bank Transfer,40.8,2025,10,4,Monday,FALSE,1009,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Fall,Home & Office
CUST_1131,Building Blocks,Toys & Games,1,96.93,6/3/2024,Latin America,Cash,96.93,2024,6,2,Monday,FALSE,519,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Summer,Recreation & Sports
CUST_11310,Hair Dryer,Health & Beauty,6,67.84,10/20/2025,Middle East,Digital Wallet,407.04,2025,10,4,Monday,FALSE,1023,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_11317,Action Figure,Toys & Games,2,118.19,4/24/2025,Asia Pacific,Credit Card,236.38,2025,4,2,Thursday,FALSE,844,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Recreation & Sports
CUST_11322,Headphones,Electronics,1,1014.89,4/20/2025,North America,Digital Wallet,1014.89,2025,4,2,Sunday,TRUE,840,1,FALSE,TRUE,TRUE,Luxury,Single Item,Very High Value,New Customer,Spring,Technology & Auto
CUST_11336,Vitamins,Health & Beauty,1,135.08,1/16/2024,Asia Pacific,Debit Card,135.08,2024,1,1,Tuesday,FALSE,380,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_1134,Jeans,Clothing,4,178.69,6/29/2024,Middle East,Debit Card,714.76,2024,6,2,Saturday,TRUE,545,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,High Value,New Customer,Summer,Fashion & Beauty
CUST_11341,Yoga Mat,Sports & Outdoors,1,245.76,3/27/2024,Africa,Bank Transfer,245.76,2024,3,1,Wednesday,FALSE,451,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Spring,Recreation & Sports
CUST_11352,Yoga Mat,Sports & Outdoors,2,413.98,9/27/2025,North America,Credit Card,827.96,2025,9,3,Saturday,TRUE,1000,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Fall,Recreation & Sports
CUST_11357,Shampoo,Health & Beauty,2,120.88,10/31/2023,Asia Pacific,Bank Transfer,241.76,2023,10,4,Tuesday,FALSE,303,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_11370,Gps Device,Automotive,5,351.46,12/5/2024,North America,Cash,1757.3,2024,12,4,Thursday,FALSE,704,1,FALSE,FALSE,FALSE,Premium,Medium Order,Very High Value,New Customer,Winter,Technology & Auto
CUST_11372,Gps Device,Automotive,3,154.02,8/10/2024,Europe,Cash,462.06,2024,8,3,Saturday,TRUE,587,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Technology & Auto
CUST_1138,Motor Oil,Automotive,3,348.35,4/25/2024,Europe,Credit Card,1045.05,2024,4,2,Thursday,FALSE,480,1,FALSE,FALSE,FALSE,Premium,Small Order,Very High Value,New Customer,Spring,Technology & Auto
CUST_11384,Car Accessories,Automotive,1,626.89,9/26/2025,North America,Paypal,626.89,2025,9,3,Friday,FALSE,999,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Fall,Technology & Auto
CUST_11385,Textbook,Books,2,61.96,6/27/2025,Latin America,Cash,123.92,2025,6,2,Friday,FALSE,908,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Lifestyle & Food
CUST_11401,Tennis Racket,Sports & Outdoors,1,327.3,10/28/2024,Europe,Debit Card,327.3,2024,10,4,Monday,FALSE,666,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Fall,Recreation & Sports
CUST_11405,Toy Car,Toys & Games,1,57.79,9/10/2024,North America,Debit Card,57.79,2024,9,3,Tuesday,FALSE,618,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Recreation & Sports
CUST_11408,Yoga Mat,Sports & Outdoors,5,44,8/7/2024,Latin America,Paypal,220,2024,8,3,Wednesday,FALSE,584,1,FALSE,FALSE,FALSE,Budget,Medium Order,Medium Value,New Customer,Summer,Recreation & Sports
CUST_11411,Tennis Racket,Sports & Outdoors,2,241.5,8/8/2024,Asia Pacific,Bank Transfer,483,2024,8,3,Thursday,FALSE,585,1,FALSE,FALSE,FALSE,Premium,Small Order,Medium Value,New Customer,Summer,Recreation & Sports
CUST_11428,Doll,Toys & Games,1,53.01,9/27/2025,Middle East,Bank Transfer,53.01,2025,9,3,Saturday,TRUE,1000,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Recreation & Sports
CUST_11437,Building Blocks,Toys & Games,1,19.41,4/29/2025,Middle East,Debit Card,19.41,2025,4,2,Tuesday,FALSE,849,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Spring,Recreation & Sports
CUST_11438,Children Book,Books,1,62.73,1/4/2024,Middle East,Cash,62.73,2024,1,1,Thursday,FALSE,368,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Lifestyle & Food
CUST_11443,Running Shoes,Sports & Outdoors,5,348.84,6/4/2024,Asia Pacific,Digital Wallet,1744.2,2024,6,2,Tuesday,FALSE,520,1,FALSE,FALSE,FALSE,Premium,Medium Order,Very High Value,New Customer,Summer,Recreation & Sports
CUST_11445,Jacket,Clothing,2,172.92,5/15/2024,North America,Digital Wallet,345.84,2024,5,2,Wednesday,FALSE,500,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_11447,Car Charger,Automotive,4,252.31,4/21/2025,North America,Paypal,1009.24,2025,4,2,Monday,FALSE,841,1,FALSE,FALSE,FALSE,Premium,Medium Order,Very High Value,New Customer,Spring,Technology & Auto
CUST_11457,Desk Organizer,Office Supplies,1,83.93,9/26/2025,Asia Pacific,Paypal,83.93,2025,9,3,Friday,FALSE,999,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Home & Office
CUST_11462,Pen Set,Office Supplies,2,79.36,2/8/2024,North America,Debit Card,158.72,2024,2,1,Thursday,FALSE,403,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Home & Office
CUST_11473,Face Mask,Health & Beauty,3,126.34,9/14/2024,Middle East,Credit Card,379.02,2024,9,3,Saturday,TRUE,622,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_11480,Headphones,Electronics,3,1014.89,5/3/2025,Latin America,Digital Wallet,3044.67,2025,5,2,Saturday,TRUE,853,1,FALSE,TRUE,TRUE,Luxury,Small Order,Very High Value,New Customer,Spring,Technology & Auto
CUST_11492,Laptop,Electronics,1,1014.89,10/7/2025,Africa,Cash,1014.89,2025,10,4,Tuesday,FALSE,1010,1,FALSE,TRUE,TRUE,Luxury,Single Item,Very High Value,New Customer,Fall,Technology & Auto
CUST_11494,Children Book,Books,3,59.05,3/13/2024,Europe,Debit Card,177.15,2024,3,1,Wednesday,FALSE,437,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Lifestyle & Food
CUST_11494,Desk Organizer,Office Supplies,3,96.29,5/8/2025,Europe,Digital Wallet,288.87,2025,5,2,Thursday,FALSE,858,2,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,Regular Customer,Spring,Home & Office
CUST_11518,Shampoo,Health & Beauty,2,56.6,9/19/2024,Asia Pacific,Digital Wallet,113.2,2024,9,3,Thursday,FALSE,627,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_11524,Smart Watch,Electronics,2,1014.89,1/28/2025,Asia Pacific,Paypal,2029.78,2025,1,1,Tuesday,FALSE,758,1,FALSE,TRUE,TRUE,Luxury,Small Order,Very High Value,New Customer,Winter,Technology & Auto
CUST_11545,Spices,Food & Beverages,1,48.24,8/30/2024,Latin America,Paypal,48.24,2024,8,3,Friday,FALSE,607,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Summer,Lifestyle & Food
CUST_11552,Calculator,Office Supplies,5,51.83,10/6/2024,Middle East,Cash,259.15,2024,10,4,Sunday,TRUE,644,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Fall,Home & Office
CUST_11553,Printer Paper,Office Supplies,2,48.91,11/27/2023,Africa,Debit Card,97.82,2023,11,4,Monday,FALSE,330,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Fall,Home & Office
CUST_11561,Gym Equipment,Sports & Outdoors,1,78.59,9/16/2024,Asia Pacific,Bank Transfer,78.59,2024,9,3,Monday,FALSE,624,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Recreation & Sports
CUST_11573,Backpack,Sports & Outdoors,1,86.96,1/4/2024,North America,Bank Transfer,86.96,2024,1,1,Thursday,FALSE,368,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Recreation & Sports
CUST_11579,Tennis Racket,Sports & Outdoors,3,300.91,1/20/2024,Asia Pacific,Debit Card,902.73,2024,1,1,Saturday,TRUE,384,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Winter,Recreation & Sports
CUST_11580,Sofa,Home & Garden,1,706.71,6/29/2025,North America,Credit Card,706.71,2025,6,2,Sunday,TRUE,910,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Summer,Home & Office
CUST_11592,Hair Dryer,Health & Beauty,1,109.62,2/13/2025,Latin America,Paypal,109.62,2025,2,1,Thursday,FALSE,774,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_11607,Car Parts,Automotive,5,543.21,11/15/2023,North America,Cash,2716.05,2023,11,4,Wednesday,FALSE,318,1,FALSE,FALSE,FALSE,Luxury,Medium Order,Very High Value,New Customer,Fall,Technology & Auto
CUST_11652,Water Bottle,Sports & Outdoors,1,199.77,6/20/2024,Africa,Debit Card,199.77,2024,6,2,Thursday,FALSE,536,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Summer,Recreation & Sports
CUST_11653,Gps Device,Automotive,6,653.1,1/5/2025,Middle East,Credit Card,3918.6,2025,1,1,Sunday,TRUE,735,1,TRUE,FALSE,TRUE,Luxury,Medium Order,Very High Value,New Customer,Winter,Technology & Auto
CUST_11656,Notebook,Office Supplies,2,76.86,6/23/2025,Europe,Debit Card,153.72,2025,6,2,Monday,FALSE,904,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Home & Office
CUST_1168,Calculator,Office Supplies,3,31.82,10/25/2023,Asia Pacific,Unknown,95.46,2023,10,4,Wednesday,FALSE,297,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Fall,Home & Office
CUST_11683,Cookbook,Books,1,31.97,2/22/2025,Latin America,Bank Transfer,31.97,2025,2,1,Saturday,TRUE,783,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Winter,Lifestyle & Food
CUST_11696,Snacks,Food & Beverages,3,15.61,12/8/2023,Asia Pacific,Debit Card,46.83,2023,12,4,Friday,FALSE,341,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Lifestyle & Food
CUST_11714,Gym Equipment,Sports & Outdoors,6,352.74,1/29/2024,Latin America,Credit Card,2116.44,2024,1,1,Monday,FALSE,393,1,FALSE,FALSE,FALSE,Premium,Medium Order,Very High Value,New Customer,Winter,Recreation & Sports
CUST_11736,Toy Car,Toys & Games,1,112.84,12/31/2024,Middle East,Debit Card,112.84,2024,12,4,Tuesday,FALSE,730,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Winter,Recreation & Sports
CUST_11753,Chocolate,Food & Beverages,2,22.89,8/21/2025,Latin America,Bank Transfer,45.78,2025,8,3,Thursday,FALSE,963,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Summer,Lifestyle & Food
CUST_11760,Toy Car,Toys & Games,2,27.58,11/13/2024,North America,Digital Wallet,55.16,2024,11,4,Wednesday,FALSE,682,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Fall,Recreation & Sports
CUST_11762,Vitamins,Health & Beauty,1,57.54,1/13/2025,Africa,Debit Card,57.54,2025,1,1,Monday,FALSE,743,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Fashion & Beauty
CUST_11768,Children Book,Books,1,50.04,1/12/2024,Africa,Debit Card,50.04,2024,1,1,Friday,FALSE,376,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Lifestyle & Food
CUST_11774,Tire,Automotive,3,720.52,1/12/2024,Asia Pacific,Paypal,2161.56,2024,1,1,Friday,FALSE,376,1,FALSE,FALSE,FALSE,Luxury,Small Order,Very High Value,New Customer,Winter,Technology & Auto
CUST_11774,Self-Help Book,Books,4,79.23,5/7/2024,Middle East,Bank Transfer,316.92,2024,5,2,Tuesday,FALSE,492,2,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,Regular Customer,Spring,Lifestyle & Food
CUST_11775,Self-Help Book,Books,1,49.91,7/12/2024,Asia Pacific,Debit Card,49.91,2024,7,3,Friday,FALSE,558,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Summer,Lifestyle & Food
CUST_11782,Water Bottle,Sports & Outdoors,1,379.88,11/29/2024,Africa,Debit Card,379.88,2024,11,4,Friday,FALSE,698,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Fall,Recreation & Sports
CUST_11793,Sofa,Home & Garden,1,421.68,4/28/2025,Europe,Debit Card,421.68,2025,4,2,Monday,FALSE,848,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Spring,Home & Office
CUST_11798,Doll,Toys & Games,3,93.81,1/28/2024,Latin America,Credit Card,281.43,2024,1,1,Sunday,TRUE,392,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Recreation & Sports
CUST_11811,Smart Watch,Electronics,2,386.35,6/25/2025,Asia Pacific,Paypal,772.7,2025,6,2,Wednesday,FALSE,906,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Summer,Technology & Auto
CUST_11814,Notebook,Office Supplies,1,30.82,3/22/2024,Europe,Cash,30.82,2024,3,1,Friday,FALSE,446,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Spring,Home & Office
CUST_11828,Tire,Automotive,1,303.76,7/16/2025,Latin America,Debit Card,303.76,2025,7,3,Wednesday,FALSE,927,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Summer,Technology & Auto
CUST_11831,Skincare Set,Health & Beauty,2,25.04,3/27/2025,North America,Bank Transfer,50.08,2025,3,1,Thursday,FALSE,816,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Spring,Fashion & Beauty
CUST_11840,Textbook,Books,6,61.75,8/21/2024,Latin America,Bank Transfer,370.5,2024,8,3,Wednesday,FALSE,598,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Summer,Lifestyle & Food
CUST_11866,Smart Watch,Electronics,1,710.98,4/7/2024,Asia Pacific,Digital Wallet,710.98,2024,4,2,Sunday,TRUE,462,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Spring,Technology & Auto
CUST_11871,Notebook,Office Supplies,5,3.84,4/22/2024,Europe,Credit Card,19.2,2024,4,2,Monday,FALSE,477,1,FALSE,FALSE,FALSE,Budget,Medium Order,Low Value,New Customer,Spring,Home & Office
CUST_11874,Building Blocks,Toys & Games,6,197.05,2/12/2024,Middle East,Debit Card,1182.3,2024,2,1,Monday,FALSE,407,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Very High Value,New Customer,Winter,Recreation & Sports
CUST_11888,Vitamins,Health & Beauty,4,144.48,3/17/2025,Latin America,Bank Transfer,577.92,2025,3,1,Monday,FALSE,806,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,High Value,New Customer,Spring,Fashion & Beauty
CUST_11890,Shorts,Clothing,2,156.16,4/27/2024,Middle East,Credit Card,312.32,2024,4,2,Saturday,TRUE,482,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_11891,Gps Device,Automotive,2,985.4,5/6/2025,Europe,Digital Wallet,1970.8,2025,5,2,Tuesday,FALSE,856,1,FALSE,TRUE,FALSE,Luxury,Small Order,Very High Value,New Customer,Spring,Technology & Auto
CUST_11905,Face Mask,Health & Beauty,1,105.37,7/24/2025,Latin America,Credit Card,105.37,2025,7,3,Thursday,FALSE,935,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_11909,Jeans,Clothing,2,291.87,9/25/2025,Africa,Cash,583.74,2025,9,3,Thursday,FALSE,998,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Fall,Fashion & Beauty
CUST_11911,Tv,Electronics,2,1014.89,5/13/2024,North America,Paypal,2029.78,2024,5,2,Monday,FALSE,498,1,FALSE,TRUE,TRUE,Luxury,Small Order,Very High Value,New Customer,Spring,Technology & Auto
CUST_1192,Smart Watch,Electronics,1,507.45,11/7/2023,North America,Credit Card,507.45,2023,11,4,Tuesday,FALSE,310,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Fall,Technology & Auto
CUST_1192,Backpack,Sports & Outdoors,2,67.11,6/16/2024,Europe,Cash,134.22,2024,6,2,Sunday,TRUE,532,2,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,Regular Customer,Summer,Recreation & Sports
CUST_11920,Fiction Novel,Books,1,51.22,2/16/2025,Latin America,Credit Card,51.22,2025,2,1,Sunday,TRUE,777,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Lifestyle & Food
CUST_11934,Car Charger,Automotive,2,669.2,9/22/2024,North America,Credit Card,1338.4,2024,9,3,Sunday,TRUE,630,1,FALSE,FALSE,FALSE,Luxury,Small Order,Very High Value,New Customer,Fall,Technology & Auto
